model,nowcast_date,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time,failure,id
"Reference: Fixed, Report: Day of week",2021-11-14,1.01,0,0,8,2000,1,1882.6,,274
"Reference: Fixed, Report: Day of week",2021-11-15,1.01,0,0,8,2000,1,1903.2,,275
"Reference: Fixed, Report: Day of week",2021-11-16,1.02,0,0,8,2000,1,1956.9,,276
"Reference: Fixed, Report: Day of week",2021-11-17,1.02,0,0,8,2000,1,2013.2,,277
"Reference: Fixed, Report: Day of week",2021-11-18,1.01,0,0,9,31,0.0155,2043,,278
"Reference: Fixed, Report: Day of week",2021-11-19,1.01,0,0,9,6,0.003,2051.8,,279
"Reference: Fixed, Report: Day of week",2021-11-20,1.01,0,0,9,946,0.473,2698.9,,280
"Reference: Fixed, Report: Day of week",2021-11-21,1.01,0,0,9,371,0.1855,2339.8,,281
"Reference: Fixed, Report: Day of week",2021-11-22,1.02,0,0,9,74,0.037,2089.3,,282
"Reference: Fixed, Report: Day of week",2021-11-23,1.01,0,0,8,2000,1,1772.9,,283
"Reference: Fixed, Report: Day of week",2021-11-24,1.01,0,0,9,742,0.371,2056.7,,284
"Reference: Fixed, Report: Day of week",2021-11-25,1.01,0,0,9,4,0.002,1593.1,,285
"Reference: Fixed, Report: Day of week",2021-11-26,1.01,0,0,9,13,0.0065,3455.6,,286
"Reference: Fixed, Report: Day of week",2021-11-27,1.01,0,0,9,533,0.2665,2366.7,,287
"Reference: Fixed, Report: Day of week",2021-11-28,1.01,0,0,8,2000,1,1446.8,,288
"Reference: Fixed, Report: Day of week",2021-11-29,1.01,0,0,8,2000,1,1479.4,,289
"Reference: Fixed, Report: Day of week",2021-11-30,1.01,0,0,8,2000,1,1516.7,,290
"Reference: Fixed, Report: Day of week",2021-12-01,1.01,0,0,9,22,0.011,1562.4,,291
"Reference: Fixed, Report: Day of week",2021-12-02,1.01,0,0,9,3,0.0015,1748.2,,292
"Reference: Fixed, Report: Day of week",2021-12-03,1.02,0,0,8,2000,1,2325.6,,293
"Reference: Fixed, Report: Day of week",2021-12-04,1.01,0,0,9,608,0.304,2572.7,,294
"Reference: Fixed, Report: Day of week",2021-12-05,1.01,0,0,9,4,0.002,1386.5,,295
"Reference: Fixed, Report: Day of week",2021-12-06,1.01,0,0,9,13,0.0065,1430.3,,296
"Reference: Fixed, Report: Day of week",2021-12-07,1.01,0,0,8,2000,1,1579,,297
"Reference: Fixed, Report: Day of week",2021-12-08,1.01,0,0,9,39,0.0195,2764.6,,298
"Reference: Fixed, Report: Day of week",2021-12-09,1.01,0,0,8,2000,1,1565.3,,299
"Reference: Fixed, Report: Day of week",2021-12-10,1.02,0,0,9,242,0.121,1845.4,,300
"Reference: Fixed, Report: Day of week",2021-12-11,1.01,0,0,9,736,0.368,1973.2,,301
"Reference: Fixed, Report: Day of week",2021-12-12,1.02,0,0,9,4,0.002,1756.5,,302
"Reference: Fixed, Report: Day of week",2021-12-13,1.01,0,0,8,2000,1,1544.8,,303
"Reference: Fixed, Report: Day of week",2021-12-14,1.02,0,0,9,26,0.013,1810,,304
"Reference: Fixed, Report: Day of week",2021-12-15,1.01,0,0,8,2000,1,1770,,305
"Reference: Fixed, Report: Day of week",2021-12-16,1.01,0,0,9,98,0.049,3016.2,,306
"Reference: Fixed, Report: Day of week",2021-12-17,1.01,0,0,8,2000,1,2900.8,,307
"Reference: Fixed, Report: Day of week",2021-12-18,1.02,0,0,8,2000,1,1488.3,,308
"Reference: Fixed, Report: Day of week",2021-12-19,1.01,0,0,9,4,0.002,2864.8,,309
"Reference: Fixed, Report: Day of week",2021-12-20,1.01,0,0,9,583,0.2915,3004.2,,310
"Reference: Fixed, Report: Day of week",2021-12-21,1.01,0,0,8,2000,1,2005.2,,311
"Reference: Fixed, Report: Day of week",2021-12-22,1.02,0,0,9,49,0.0245,1635.4,,312
"Reference: Fixed, Report: Day of week",2021-12-23,1.03,0,0,8,2000,1,2813.9,,313
"Reference: Fixed, Report: Day of week",2021-12-24,1.01,0,0,8,2000,1,1702.8,,314
"Reference: Fixed, Report: Day of week",2021-12-25,1.01,0,0,8,2000,1,1548.5,,315
"Reference: Fixed, Report: Day of week",2021-12-26,1.01,0,0,8,2000,1,1553.3,,316
"Reference: Fixed, Report: Day of week",2021-12-27,1.01,0,0,8,2000,1,2185.7,,317
"Reference: Fixed, Report: Day of week",2021-12-28,1.01,0,0,9,40,0.02,1873.1,,318
"Reference: Fixed, Report: Day of week",2021-12-29,1.01,0,0,9,490,0.245,3350.7,,319
"Reference: Fixed, Report: Day of week",2021-12-30,1.01,0,0,8,2000,1,1566.3,,320
"Reference: Fixed, Report: Day of week",2021-12-31,1.02,0,0,8,2000,1,2803.6,,321
"Reference: Fixed, Report: Day of week",2022-01-01,1.01,0,0,8,2000,1,2801.6,,322
"Reference: Fixed, Report: Day of week",2022-01-02,1.01,0,0,8,2000,1,2932.9,,323
"Reference: Fixed, Report: Day of week",2022-01-03,1.01,0,0,9,28,0.014,1516.6,,324
"Reference: Fixed, Report: Day of week",2022-01-04,1.01,0,0,9,137,0.0685,1888.9,,325
"Reference: Fixed, Report: Day of week",2022-01-05,1.02,0,0,8,2000,1,1631.4,,326
"Reference: Fixed, Report: Day of week",2022-01-06,1.01,0,0,8,2000,1,1676.9,,327
"Reference: Fixed, Report: Day of week",2022-01-07,1.01,0,0,8,2000,1,2256.3,,328
"Reference: Fixed, Report: Day of week",2022-01-08,1.02,0,0,8,2000,1,1759.6,,329
"Reference: Fixed, Report: Day of week",2022-01-09,1.01,0,0,8,2000,1,1821.4,,330
"Reference: Fixed, Report: Day of week",2022-01-10,1.01,0,0,8,2000,1,2650.5,,331
"Reference: Fixed, Report: Day of week",2022-01-11,1.01,0,0,8,2000,1,2005.2,,332
"Reference: Fixed, Report: Day of week",2022-01-12,1.01,0,0,8,2000,1,2646.1,,333
"Reference: Fixed, Report: Day of week",2022-01-13,1.01,0,0,9,5,0.0025,2847.2,,334
"Reference: Fixed, Report: Day of week",2022-01-14,1.01,0,0,8,2000,1,2402,,335
"Reference: Fixed, Report: Day of week",2022-01-15,1.01,0,0,8,2000,1,1522.5,,336
"Reference: Fixed, Report: Day of week",2022-01-16,1.01,0,0,8,2000,1,1709.6,,337
"Reference: Fixed, Report: Day of week",2022-01-17,1.01,0,0,8,2000,1,3195.8,,338
"Reference: Fixed, Report: Day of week",2022-01-18,1.01,0,0,8,2000,1,2336.5,,339
"Reference: Fixed, Report: Day of week",2022-01-19,1.01,0,0,8,2000,1,1524.1,,340
"Reference: Fixed, Report: Day of week",2022-01-20,1.01,0,0,9,5,0.0025,2337.1,,341
"Reference: Fixed, Report: Day of week",2022-01-21,1.01,0,0,8,2000,1,2684.4,,342
"Reference: Fixed, Report: Day of week",2022-01-22,1.01,0,0,8,2000,1,2716.5,,343
"Reference: Fixed, Report: Day of week",2022-01-23,1.01,0,0,8,2000,1,2896.3,,344
"Reference: Fixed, Report: Day of week",2022-01-24,1.02,0,0,8,2000,1,2879.8,,345
"Reference: Fixed, Report: Day of week",2022-01-25,1.01,0,0,8,2000,1,2571.3,,346
"Reference: Fixed, Report: Day of week",2022-01-26,1.01,0,0,9,4,0.002,2704.8,,347
"Reference: Fixed, Report: Day of week",2022-01-27,1.02,0,0,8,2000,1,2641.1,,348
"Reference: Fixed, Report: Day of week",2022-01-28,1.01,0,0,8,2000,1,2586.6,,349
"Reference: Fixed, Report: Day of week",2022-01-29,1.01,0,0,8,2000,1,2611.2,,350
"Reference: Fixed, Report: Day of week",2022-01-30,1.01,0,0,8,2000,1,2325.2,,351
"Reference: Fixed, Report: Day of week",2022-01-31,1.01,0,0,9,5,0.0025,1507.2,,352
"Reference: Fixed, Report: Day of week",2022-02-01,1.01,0,0,8,2000,1,1981.4,FALSE,353
"Reference: Fixed, Report: Day of week",2022-02-02,1.01,0,0,9,13,0.0065,3793.3,FALSE,354
"Reference: Fixed, Report: Day of week",2022-02-03,1.01,0,0,9,52,0.026,4075.7,FALSE,355
"Reference: Fixed, Report: Day of week",2022-02-04,1.01,0,0,8,2000,1,1883.2,FALSE,356
"Reference: Fixed, Report: Day of week",2022-02-05,1.01,0,0,9,105,0.0525,2063.6,FALSE,357
"Reference: Fixed, Report: Day of week",2022-02-06,1.02,0,0,9,896,0.448,4431.3,FALSE,358
"Reference: Fixed, Report: Day of week",2022-02-07,1.01,0,0,8,2000,1,1878.3,FALSE,359
"Reference: Fixed, Report: Day of week",2022-02-08,1.01,0,0,9,981,0.4905,5626.3,FALSE,360
"Reference: Fixed, Report: Day of week",2022-02-09,1.01,0,0,9,33,0.0165,4035.2,FALSE,361
"Reference: Fixed, Report: Day of week",2022-02-10,1.01,0,0,10,1000,0.5,8478.8,FALSE,362
"Reference: Fixed, Report: Day of week",2022-02-11,1.01,0,0,10,1000,0.5,9085.1,FALSE,363
"Reference: Fixed, Report: Day of week",2022-02-12,1.01,0,0,8,2000,1,3904.9,FALSE,364
"Reference: Fixed, Report: Day of week",2022-02-13,1.01,0,0,9,73,0.0365,4051.3,FALSE,365
"Reference: Fixed, Report: Day of week",2022-02-14,1.01,0,0,8,2000,1,3819,FALSE,366
"Reference: Fixed, Report: Day of week",2022-02-15,1.02,0,0,9,36,0.018,2586.4,FALSE,367
"Reference: Fixed, Report: Day of week",2022-02-16,1.01,0,0,8,2000,1,3823.8,FALSE,368
"Reference: Fixed, Report: Day of week",2022-02-17,1.01,0,0,9,326,0.163,4434.4,FALSE,369
"Reference: Fixed, Report: Day of week",2022-02-18,1.01,0,0,9,43,0.0215,4124.8,FALSE,370
"Reference: Fixed, Report: Day of week",2022-02-19,1.01,0,0,9,1533,0.7665,5009.9,FALSE,371
"Reference: Fixed, Report: Day of week",2022-02-20,1.01,0,0,9,319,0.1595,4421.5,FALSE,372
"Reference: Fixed, Report: Day of week",2022-02-21,1.01,0,0,8,2000,1,2311.5,FALSE,373
"Reference: Fixed, Report: Day of week",2022-02-22,1.01,0,0,9,741,0.3705,3163.4,FALSE,374
"Reference: Fixed, Report: Day of week",2022-02-23,1.01,0,0,9,298,0.149,4364.8,FALSE,375
"Reference: Fixed, Report: Day of week",2022-02-24,1.01,0,0,9,116,0.058,4129.3,FALSE,376
"Reference: Fixed, Report: Day of week",2022-02-25,1.01,0,0,9,251,0.1255,4493.8,FALSE,377
"Reference: Fixed, Report: Day of week",2022-02-26,1.01,0,0,9,267,0.1335,4655.9,FALSE,378
"Reference: Fixed, Report: Day of week",2022-02-27,1.01,0,0,8,2000,1,1851.1,FALSE,379
"Reference: Fixed, Report: Day of week",2022-02-28,1.02,0,0,8,2000,1,2040.7,FALSE,380
"Reference: Fixed, Report: Day of week",2022-03-01,1.01,0,0,8,2000,1,2022.3,FALSE,381
"Reference: Fixed, Report: Day of week",2022-03-02,1.01,0,0,9,27,0.0135,3973,FALSE,382
"Reference: Fixed, Report: Day of week",2022-03-03,1.01,0,0,9,3,0.0015,3970.4,FALSE,383
"Reference: Fixed, Report: Day of week",2022-03-04,1.01,0,0,9,1,5e-04,2366.1,FALSE,384
"Reference: Fixed, Report: Day of week",2022-03-05,1.01,0,0,8,2000,1,1907.5,FALSE,385
"Reference: Fixed, Report: Day of week",2022-03-06,1.02,0,0,8,2000,1,1889.4,FALSE,386
"Reference: Fixed, Report: Day of week",2022-03-07,1.04,0,0,9,37,0.0185,3889.1,FALSE,387
"Reference: Fixed, Report: Day of week",2022-03-08,1.01,0,0,8,2000,1,4027,FALSE,388
"Reference: Fixed, Report: Day of week",2022-03-09,1.01,0,0,8,2000,1,3926.2,FALSE,389
"Reference: Fixed, Report: Day of week",2022-03-10,1.01,0,0,8,2000,1,3864.5,FALSE,390
"Reference: Fixed, Report: Day of week",2022-03-11,1.02,0,0,9,316,0.158,2334.8,FALSE,391
"Reference: Fixed, Report: Day of week",2022-03-12,1.01,0,0,9,327,0.1635,2168.5,FALSE,392
"Reference: Fixed, Report: Day of week",2022-03-13,1.01,0,0,8,2000,1,3727.8,FALSE,393
"Reference: Fixed, Report: Day of week",2022-03-14,1.01,0,0,9,211,0.1055,4136.6,FALSE,394
"Reference: Fixed, Report: Day of week",2022-03-15,1.02,0,0,9,7,0.0035,4099,FALSE,395
"Reference: Fixed, Report: Day of week",2022-03-16,1.01,0,0,8,2000,1,3797.6,FALSE,396
"Reference: Fixed, Report: Day of week",2022-03-17,1.02,0,0,9,36,0.018,2000.8,FALSE,397
"Reference: Fixed, Report: Day of week",2022-03-18,1.01,0,0,9,3,0.0015,1908,FALSE,398
"Reference: Fixed, Report: Day of week",2022-03-19,1.01,0,0,8,2000,1,3818.3,FALSE,399
"Reference: Fixed, Report: Day of week",2022-03-20,1.01,0,0,8,2000,1,3795.9,FALSE,400
"Reference: Fixed, Report: Day of week",2022-03-21,1.01,0,0,9,495,0.2475,2452.6,FALSE,401
"Reference: Fixed, Report: Day of week",2022-03-22,1.02,0,0,9,1,5e-04,3849.5,FALSE,402
"Reference: Fixed, Report: Day of week",2022-03-23,1.01,0,0,9,78,0.039,4013.1,FALSE,403
"Reference: Fixed, Report: Day of week",2022-03-24,1.01,0,0,8,2000,1,2380.2,FALSE,404
"Reference: Fixed, Report: Day of week",2022-03-25,1.01,0,0,9,98,0.049,2026.9,FALSE,405
"Reference: Fixed, Report: Day of week",2022-03-26,1.01,0,0,8,2000,1,3933.1,FALSE,406
"Reference: Fixed, Report: Day of week",2022-03-27,1.01,0,0,9,109,0.0545,4132.2,FALSE,407
"Reference: Fixed, Report: Day of week",2022-03-28,1.01,0,0,9,10,0.005,3904.7,FALSE,408
"Reference: Fixed, Report: Day of week",2022-03-29,1.01,0,0,8,2000,1,1931.6,FALSE,409
"Reference: Fixed, Report: Day of week",2022-03-30,1.01,0,0,9,89,0.0445,4138,FALSE,410
"Reference: Fixed, Report: Day of week",2022-03-31,1.01,0,0,9,255,0.1275,2302.2,FALSE,411
"Reference: Fixed, Report: Day of week",2022-04-01,1.04,0,0,8,2000,1,4043,FALSE,412
"Reference: Fixed, Report: Day of week",2022-04-02,1.01,0,0,9,1170,0.585,2430.1,FALSE,413
"Reference: Fixed, Report: Day of week",2022-04-03,1.01,0,0,9,26,0.013,1924.4,FALSE,414
"Reference: Fixed, Report: Day of week",2022-04-04,1.01,0,0,9,843,0.4215,2571.2,FALSE,415
"Reference: Fixed, Report: Day of week",2022-04-05,1.05,0,0,9,52,0.026,4132.1,FALSE,416
"Reference: Fixed, Report: Day of week",2022-04-06,1.01,0,0,9,265,0.1325,4524.5,FALSE,417
"Reference: Fixed, Report: Day of week",2022-04-07,1.01,0,0,9,11,0.0055,3957.9,FALSE,418
"Reference: Fixed, Report: Day of week",2022-04-08,1.01,0,0,9,590,0.295,2316.4,FALSE,419
"Reference: Fixed, Report: Day of week",2022-04-09,1.01,0,0,9,306,0.153,2345.6,FALSE,420
"Reference: Fixed, Report: Day of week",2022-04-10,1.01,0,0,9,180,0.09,2133.9,FALSE,421
"Reference: Fixed, Report: Day of week",2022-04-11,1.02,0,0,8,2000,1,3824.6,FALSE,422
"Reference: Fixed, Report: Day of week",2022-04-12,1.01,0,0,9,29,0.0145,4005.1,FALSE,423
"Reference: Fixed, Report: Day of week",2022-04-13,1.01,0,0,9,249,0.1245,4526.8,FALSE,424
"Reference: Fixed, Report: Day of week",2022-04-14,1.02,0,0,8,2000,1,1940.1,FALSE,425
"Reference: Fixed, Report: Day of week",2022-04-15,1.01,0,0,8,2000,1,1904.7,FALSE,426
"Reference: Fixed, Report: Day of week",2022-04-16,1.01,0,0,8,2000,1,3548.6,FALSE,427
"Reference: Fixed, Report: Day of week",2022-04-17,1.01,0,0,8,2000,1,3526.4,FALSE,428
"Reference: Fixed, Report: Day of week",2022-04-18,1.01,0,0,8,2000,1,1818.2,FALSE,429
"Reference: Fixed, Report: Day of week",2022-04-19,1.01,0,0,8,2000,1,3577.6,FALSE,430
"Reference: Fixed, Report: Day of week",2022-04-20,1.01,0,0,8,2000,1,1766.7,FALSE,431
"Reference: Fixed, Report: Day of week",2022-04-21,1.01,0,0,8,2000,1,1736.3,FALSE,432
"Reference: Fixed, Report: Day of week",2022-04-22,1.01,0,0,8,2000,1,1720.3,FALSE,433
"Reference: Fixed, Report: Day of week",2022-04-23,1.01,0,0,8,2000,1,3477.6,FALSE,434
"Reference: Fixed, Report: Day of week",2022-04-24,1.01,0,0,8,2000,1,3510.7,FALSE,435
"Reference: Fixed, Report: Day of week",2022-04-25,1.01,0,0,8,2000,1,3364.2,FALSE,436
"Reference: Fixed, Report: Day of week",2022-04-26,1.01,0,0,8,2000,1,3508.3,FALSE,437
"Reference: Fixed, Report: Day of week",2022-04-27,1.01,0,0,8,2000,1,1689.2,FALSE,438
"Reference: Fixed, Report: Day of week",2022-04-28,1.01,0,0,8,2000,1,1694.1,FALSE,439
"Reference: Fixed, Report: Day of week",2022-04-29,1.01,0,0,8,2000,1,3481.3,FALSE,440
"Reference: Fixed, Report: Day of week",2022-04-30,1.01,0,0,8,2000,1,3388.3,FALSE,441
"Reference: Fixed, Report: Day of week",2022-05-01,1.01,0,0,8,2000,1,3345.2,FALSE,442
"Reference: Fixed, Report: Day of week",2022-05-02,1.01,0,0,8,2000,1,1690.7,FALSE,443
"Reference: Fixed, Report: Day of week",2022-05-03,1.01,0,0,8,2000,1,3440.2,FALSE,444
"Reference: Fixed, Report: Day of week",2022-05-04,1.01,0,0,8,2000,1,3473.7,FALSE,445
"Reference: Fixed, Report: Day of week",2022-05-05,1.02,0,0,8,2000,1,1750,FALSE,446
"Reference: Fixed, Report: Day of week",2022-05-06,1.01,0,0,8,2000,1,1658.3,FALSE,447
"Reference: Fixed, Report: Day of week",2022-05-07,1.01,0,0,8,2000,1,1685.6,FALSE,448
"Reference: Fixed, Report: Day of week",2022-05-08,1.01,0,0,8,2000,1,3317.9,FALSE,449
"Reference: Fixed, Report: Day of week",2022-05-09,1.01,0,0,8,2000,1,3359.5,FALSE,450
"Reference: Fixed, Report: Day of week",2022-05-10,1.01,0,0,8,2000,1,3248.3,FALSE,451
"Reference: Fixed, Report: Day of week",2022-05-11,1.01,0,0,8,2000,1,1693.8,FALSE,452
"Reference: Fixed, Report: Day of week",2022-05-12,1.01,0,0,8,2000,1,3305.9,FALSE,453
"Reference: Fixed, Report: Day of week",2022-05-13,1.02,0,0,8,2000,1,1822.6,FALSE,454
"Reference: Fixed, Report: Day of week",2022-05-14,1.01,0,0,8,2000,1,1855.2,FALSE,455
"Reference: Fixed, Report: Day of week",2022-05-15,1.01,0,0,8,2000,1,3316.4,FALSE,456
"Reference: Fixed, Report: Day of week",2022-05-16,1.02,0,0,8,2000,1,1628.3,FALSE,457
"Reference: Fixed, Report: Day of week",2022-05-17,1.01,0,0,8,2000,1,3304.6,FALSE,458
"Reference: Age, Report: Day of week",2021-10-01,1.02,0,0,8,2000,1,1990.2,,459
"Reference: Age, Report: Day of week",2021-10-02,1.01,0,0,8,2000,1,1993.5,,460
"Reference: Age, Report: Day of week",2021-10-03,1.01,0,0,8,2000,1,1959.5,,461
"Reference: Age, Report: Day of week",2021-10-04,1.02,0,0,8,1998,0.999,1939.7,,462
"Reference: Age, Report: Day of week",2021-10-05,1.01,0,0,8,2000,1,1895.5,,463
"Reference: Age, Report: Day of week",2021-10-06,1.01,0,0,8,2000,1,1981.4,,464
"Reference: Age, Report: Day of week",2021-10-07,1.02,0,0,8,2000,1,1968.9,,465
"Reference: Age, Report: Day of week",2021-10-08,1.01,0,0,8,2000,1,2126.9,,466
"Reference: Age, Report: Day of week",2021-10-09,1.01,0,0,8,2000,1,2081.1,,467
"Reference: Age, Report: Day of week",2021-10-10,1.01,0,0,8,2000,1,2044.6,,468
"Reference: Age, Report: Day of week",2021-10-11,1.01,0,0,8,2000,1,2021.5,,469
"Reference: Age, Report: Day of week",2021-10-12,1.01,0,0,8,2000,1,1977.6,,470
"Reference: Age, Report: Day of week",2021-10-13,1.02,0,0,8,2000,1,2031.4,,471
"Reference: Age, Report: Day of week",2021-10-14,1.02,0,0,8,2000,1,2039.6,,472
"Reference: Age, Report: Day of week",2021-10-15,1.01,0,0,8,2000,1,1992.4,,473
"Reference: Age, Report: Day of week",2021-10-16,1.01,0,0,8,2000,1,2011.5,,474
"Reference: Age, Report: Day of week",2021-10-17,1.02,0,0,8,2000,1,2017,,475
"Reference: Age, Report: Day of week",2021-10-18,1.01,0,0,8,2000,1,2026.4,,476
"Reference: Age, Report: Day of week",2021-10-19,1.01,0,0,8,2000,1,2024.7,,477
"Reference: Age, Report: Day of week",2021-10-20,1.01,0,0,8,1998,0.999,2024.2,,478
"Reference: Age, Report: Day of week",2021-10-21,1.01,0,0,8,2000,1,1982.1,,479
"Reference: Age, Report: Day of week",2021-10-22,1.02,0,0,8,2000,1,2067,,480
"Reference: Age, Report: Day of week",2021-10-23,1.01,0,0,8,2000,1,2029.2,,481
"Reference: Age, Report: Day of week",2021-10-24,1.01,0,0,8,2000,1,2027.5,,482
"Reference: Age, Report: Day of week",2021-10-25,1.01,0,0,8,2000,1,2027.9,,483
"Reference: Age, Report: Day of week",2021-10-26,1.01,0,0,8,2000,1,2021.5,,484
"Reference: Age, Report: Day of week",2021-10-27,1.01,0,0,8,2000,1,2023.1,,485
"Reference: Age, Report: Day of week",2021-10-28,1.02,0,0,8,2000,1,2044.1,,486
"Reference: Age, Report: Day of week",2021-10-29,1.02,0,0,8,2000,1,2034.4,,487
"Reference: Age, Report: Day of week",2021-10-30,1.01,0,0,8,2000,1,2030.1,,488
"Reference: Age, Report: Day of week",2021-10-31,1.01,0,0,8,2000,1,1931.4,,489
"Reference: Age, Report: Day of week",2021-11-01,1.01,0,0,8,2000,1,2216.3,,490
"Reference: Age, Report: Day of week",2021-11-02,1.02,0,0,9,428,0.214,2691.4,,491
"Reference: Age, Report: Day of week",2021-11-03,1.01,0,0,8,2000,1,2232.5,,492
"Reference: Age, Report: Day of week",2021-11-04,1.01,0,0,9,83,0.0415,2411.7,,493
"Reference: Age, Report: Day of week",2021-11-05,1.01,0,0,9,27,0.0135,2069.8,,494
"Reference: Age, Report: Day of week",2021-11-06,1.01,0,0,8,2000,1,2043.3,,495
"Reference: Age, Report: Day of week",2021-11-07,1.01,0,0,8,2000,1,2014.9,,496
"Reference: Age, Report: Day of week",2021-11-08,1.02,0,0,8,2000,1,1980.3,,497
"Reference: Age, Report: Day of week",2021-11-09,1.02,0,0,8,2000,1,2042.5,,498
"Reference: Age, Report: Day of week",2021-11-10,1.01,0,0,9,29,0.0145,2087.6,,499
"Reference: Age, Report: Day of week",2021-11-11,1.01,0,0,8,2000,1,2043.1,,500
"Reference: Age, Report: Day of week",2021-11-12,1.02,0,0,8,2000,1,2066.2,,501
"Reference: Age, Report: Day of week",2021-11-13,1.01,0,0,9,285,0.1425,2530.6,,502
"Reference: Age, Report: Day of week",2021-11-14,1.01,0,0,8,2000,1,2032.6,,503
"Reference: Age, Report: Day of week",2021-11-15,1.01,0,0,8,2000,1,2071.7,,504
"Reference: Age, Report: Day of week",2021-11-16,1.02,0,0,8,2000,1,2026.9,,505
"Reference: Age, Report: Day of week",2021-11-17,1.01,0,0,9,61,0.0305,2209.4,,506
"Reference: Age, Report: Day of week",2021-11-18,1.01,0,0,8,2000,1,2146.6,,507
"Reference: Age, Report: Day of week",2021-11-19,1.01,0,0,9,1028,0.514,2900.1,,508
"Reference: Age, Report: Day of week",2021-11-20,1.01,0,0,9,1294,0.647,2845.3,,509
"Reference: Age, Report: Day of week",2021-11-21,1.01,0,0,9,2,0.001,2668.1,,510
"Reference: Age, Report: Day of week",2021-11-22,1.01,0,0,8,2000,1,2711.6,,511
"Reference: Age, Report: Day of week",2021-11-23,1.01,0,0,8,2000,1,1911.2,,512
"Reference: Age, Report: Day of week",2021-11-24,1.01,0,0,9,480,0.24,2164.8,,513
"Reference: Age, Report: Day of week",2021-11-25,1.01,0,0,9,480,0.24,2167.2,,514
"Reference: Age, Report: Day of week",2021-11-26,1.02,0,0,8,2000,1,3888.5,,515
"Reference: Age, Report: Day of week",2021-11-27,1.01,0,0,9,174,0.087,2555.1,,516
"Reference: Age, Report: Day of week",2021-11-28,1.01,0,0,8,2000,1,1558.7,,517
"Reference: Age, Report: Day of week",2021-11-29,1.02,0,0,8,2000,1,1440.2,,518
"Reference: Age, Report: Day of week",2021-11-30,1.01,0,0,9,765,0.3825,2168.9,,519
"Reference: Age, Report: Day of week",2021-12-01,1.01,0,0,9,48,0.024,1526.4,,520
"Reference: Age, Report: Day of week",2021-12-02,1.01,0,0,9,8,0.004,2123.9,,521
"Reference: Age, Report: Day of week",2021-12-03,1.01,0,0,9,71,0.0355,2716.4,,522
"Reference: Age, Report: Day of week",2021-12-04,1.01,0,0,9,427,0.2135,2973.3,,523
"Reference: Age, Report: Day of week",2021-12-05,1.01,0,0,9,865,0.4325,2059.3,,524
"Reference: Age, Report: Day of week",2021-12-06,1.01,0,0,9,4,0.002,1870,,525
"Reference: Age, Report: Day of week",2021-12-07,1.01,0,0,8,2000,1,1812.2,,526
"Reference: Age, Report: Day of week",2021-12-08,1.02,0,0,9,647,0.3235,3458.7,,527
"Reference: Age, Report: Day of week",2021-12-09,1.02,0,0,9,568,0.284,2150.4,,528
"Reference: Age, Report: Day of week",2021-12-10,1.01,0,0,9,33,0.0165,1786.2,,529
"Reference: Age, Report: Day of week",2021-12-11,1.01,0,0,9,444,0.222,2282.1,,530
"Reference: Age, Report: Day of week",2021-12-12,1.01,0,0,9,462,0.231,2312.8,,531
"Reference: Age, Report: Day of week",2021-12-13,1.02,0,0,8,2000,1,1756.5,,532
"Reference: Age, Report: Day of week",2021-12-14,1.01,0,0,9,5,0.0025,2097.3,,533
"Reference: Age, Report: Day of week",2021-12-15,1.01,0,0,9,10,0.005,2019.3,,534
"Reference: Age, Report: Day of week",2021-12-16,1.01,0,0,9,323,0.1615,3512.4,,535
"Reference: Age, Report: Day of week",2021-12-17,1.01,0,0,9,502,0.251,3697.8,,536
"Reference: Age, Report: Day of week",2021-12-18,1.02,0,0,9,510,0.255,2640.3,,537
"Reference: Age, Report: Day of week",2021-12-19,1.01,0,0,9,624,0.312,3912.9,,538
"Reference: Age, Report: Day of week",2021-12-20,1.01,0,0,9,2,0.001,3520.2,,539
"Reference: Age, Report: Day of week",2021-12-21,1.01,0,0,9,397,0.1985,2770.8,,540
"Reference: Age, Report: Day of week",2021-12-22,1.02,0,0,8,2000,1,1788.9,,541
"Reference: Age, Report: Day of week",2021-12-23,1.01,0,0,8,2000,1,3033.7,,542
"Reference: Age, Report: Day of week",2021-12-24,1.05,0,0,9,12,0.006,2093.6,,543
"Reference: Age, Report: Day of week",2021-12-25,1.01,0,0,9,257,0.1285,1977,,544
"Reference: Age, Report: Day of week",2021-12-26,1.01,0,0,9,871,0.4355,2289.9,,545
"Reference: Age, Report: Day of week",2021-12-27,1.01,0,0,9,1000,0.5,4224.8,,546
"Reference: Age, Report: Day of week",2021-12-28,1.01,0,0,9,1954,0.977,2874.2,,547
"Reference: Age, Report: Day of week",2021-12-29,1.01,0,0,9,910,0.455,4208.5,,548
"Reference: Age, Report: Day of week",2021-12-30,1.01,0,0,9,1302,0.651,2447.5,,549
"Reference: Age, Report: Day of week",2021-12-31,1.01,0,0,9,1921,0.9605,4454.6,,550
