nowcast_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2022-02-27,"Reference: Age and week, Report: Day of week",24.2,8.28,10.1,5.82,-0.17,0.112,44,natural
2022-02-27,"Reference: Age and week by age, Report: Day of week",34.1,8.63,22.2,3.2,-0.192,-0.24,57.6,natural
2022-02-27,"Independent by age, Reference: Week, Report: Day of week",18.2,7.98,6.76,3.44,-0.0455,-0.0411,33.9,natural
2022-02-27,"Independent by age, Reference: Week and day of week, Report: Day of week",15.4,7.48,6.52,1.41,-0.00649,-0.0473,26.6,natural
2022-02-28,"Reference: Fixed, Report: Fixed",41.5,7.32,33.8,0.351,-0.222,-0.39,70.1,natural
2022-02-28,"Reference: Fixed, Report: Day of week",26.6,7.78,5.22,13.6,-0.284,0.365,48.4,natural
2022-02-28,"Reference: Age, Report: Day of week",29.6,8.15,7.36,14,-0.266,0.285,52.2,natural
2022-02-28,"Reference: Age and week, Report: Day of week",32.2,8.37,7.56,16.2,-0.295,0.379,55.8,natural
2022-02-28,"Reference: Age and week by age, Report: Day of week",35.7,9.61,11.5,14.6,-0.263,0.129,60.9,natural
2022-02-28,"Independent by age, Reference: Week, Report: Day of week",24.3,8.64,5.65,9.97,-0.0909,0.116,44.1,natural
2022-02-28,"Independent by age, Reference: Week and day of week, Report: Day of week",16.8,7.99,4.89,3.94,-0.013,0.103,32.4,natural
2022-03-01,"Reference: Fixed, Report: Fixed",26.5,9.12,16.4,1.06,-0.175,-0.252,56,natural
2022-03-01,"Reference: Fixed, Report: Day of week",22.9,6.59,9.64,6.63,-0.305,0.218,43.7,natural
2022-03-01,"Reference: Age, Report: Day of week",26.4,6.5,15.8,4.03,-0.26,0.0938,45.2,natural
2022-03-01,"Reference: Age and week, Report: Day of week",30.1,6.46,19.2,4.45,-0.255,0.0857,49.5,natural
2022-03-01,"Reference: Age and week by age, Report: Day of week",39.2,7.54,30.5,1.13,-0.19,-0.203,61.1,natural
2022-03-01,"Independent by age, Reference: Week, Report: Day of week",20.8,6.99,9.82,4,-0.143,-0.0366,41.8,natural
2022-03-01,"Independent by age, Reference: Week and day of week, Report: Day of week",17.7,6.77,8.33,2.64,-0.0795,-0.0214,36.9,natural
2022-03-02,"Reference: Fixed, Report: Fixed",17.4,12,1.33,4.09,-0.0146,0.197,28.5,natural
2022-03-02,"Reference: Fixed, Report: Day of week",14.4,6.32,4.37,3.68,-0.154,0.291,30,natural
2022-03-02,"Reference: Age, Report: Day of week",15.3,6.34,6.87,2.09,-0.104,0.165,30.3,natural
2022-03-02,"Reference: Age and week, Report: Day of week",17.4,6.27,8.81,2.3,-0.135,0.129,33.9,natural
2022-03-02,"Reference: Age and week by age, Report: Day of week",18.7,8.63,9.15,0.96,-0.0211,-0.124,38.3,natural
2022-03-02,"Independent by age, Reference: Week, Report: Day of week",13,6.67,3.31,3.04,-0.0146,0.0991,28.1,natural
2022-03-02,"Independent by age, Reference: Week and day of week, Report: Day of week",10.2,7.11,0.677,2.42,0.0617,0.171,17.4,natural
2022-03-03,"Reference: Fixed, Report: Fixed",24,13.8,0.082,10.1,-0.0909,0.593,44.6,natural
2022-03-03,"Reference: Fixed, Report: Day of week",13.6,6.77,0.558,6.32,-0.166,0.554,26.6,natural
2022-03-03,"Reference: Age, Report: Day of week",12.9,6.92,0.608,5.33,-0.138,0.547,24.7,natural
2022-03-03,"Reference: Age and week, Report: Day of week",13.3,6.9,0.93,5.42,-0.151,0.483,26.2,natural
2022-03-03,"Reference: Age and week by age, Report: Day of week",28.5,9.96,13,5.59,-0.164,0.164,54.1,natural
2022-03-03,"Independent by age, Reference: Week, Report: Day of week",14.1,7.27,0.284,6.52,-0.0568,0.43,24.8,natural
2022-03-03,"Independent by age, Reference: Week and day of week, Report: Day of week",16.6,7.7,0.166,8.74,-0.0714,0.458,35.5,natural
2022-03-04,"Reference: Fixed, Report: Fixed",23.7,14.1,0.00649,9.57,-0.136,0.699,45.4,natural
2022-03-04,"Reference: Fixed, Report: Day of week",11,6.6,0.374,4.02,-0.0844,0.5,19.3,natural
2022-03-04,"Reference: Age, Report: Day of week",10.5,6.66,0.567,3.31,-0.0552,0.477,19,natural
2022-03-04,"Reference: Age and week, Report: Day of week",11,6.79,0.568,3.63,-0.0714,0.496,18.9,natural
2022-03-04,"Reference: Age and week by age, Report: Day of week",61.2,6.89,53.8,0.595,-0.352,-0.529,83.8,natural
2022-03-04,"Independent by age, Reference: Week, Report: Day of week",9.91,7.05,0.331,2.53,0.0373,0.272,17.9,natural
2022-03-04,"Independent by age, Reference: Week and day of week, Report: Day of week",12,7.17,0.427,4.36,0.0406,0.289,22.7,natural
2022-03-05,"Reference: Fixed, Report: Fixed",27.1,14.3,0,12.8,-0.218,0.789,56.9,natural
2022-03-05,"Reference: Fixed, Report: Day of week",14,6.65,0.563,6.78,-0.174,0.614,28.3,natural
2022-03-05,"Reference: Age, Report: Day of week",13.7,6.92,0.621,6.12,-0.146,0.571,27.9,natural
2022-03-05,"Reference: Age and week, Report: Day of week",17.2,7.54,1.05,8.6,-0.211,0.555,33.6,natural
2022-03-05,"Reference: Age and week by age, Report: Day of week",34.6,6.48,27.7,0.403,-0.231,-0.472,55.8,natural
2022-03-05,"Independent by age, Reference: Week, Report: Day of week",11.1,7.49,0.23,3.36,0.039,0.437,23.5,natural
2022-03-05,"Independent by age, Reference: Week and day of week, Report: Day of week",12.5,7.46,0.0974,4.91,0.0406,0.407,24.5,natural
2022-03-06,"Reference: Fixed, Report: Fixed",14.4,10.2,2.37,1.79,-0.00974,0.258,24.6,natural
2022-03-06,"Reference: Fixed, Report: Day of week",18.9,7.13,1.15,10.6,-0.192,0.509,34.6,natural
2022-03-06,"Reference: Age, Report: Day of week",39.5,5.67,32.2,1.64,-0.26,-0.304,58.6,natural
2022-03-06,"Reference: Age and week, Report: Day of week",30.8,6.51,21.5,2.75,-0.232,-0.127,51.4,natural
2022-03-06,"Reference: Age and week by age, Report: Day of week",41.7,7.03,32.4,2.22,-0.255,-0.298,64.2,natural
2022-03-06,"Independent by age, Reference: Week, Report: Day of week",14.2,8.48,1.45,4.25,0.039,0.235,27.2,natural
2022-03-06,"Independent by age, Reference: Week and day of week, Report: Day of week",10.6,7.74,0.485,2.41,0.0795,0.237,19.9,natural
2022-03-07,"Reference: Fixed, Report: Fixed",32.5,7.49,24.7,0.265,-0.117,-0.35,60.1,natural
2022-03-07,"Reference: Fixed, Report: Day of week",31.6,8.17,1.93,21.5,-0.214,0.412,52.7,natural
2022-03-07,"Reference: Age, Report: Day of week",31.8,8.11,18,5.69,-0.224,-0.238,58.2,natural
2022-03-07,"Reference: Age and week, Report: Day of week",30.4,8.35,17.4,4.68,-0.201,-0.234,55,natural
2022-03-07,"Reference: Age and week by age, Report: Day of week",43.5,10.3,23.3,9.8,-0.256,-0.161,74.7,natural
2022-03-07,"Independent by age, Reference: Week, Report: Day of week",26.3,9.22,7.36,9.68,-0.0536,-0.017,49.8,natural
2022-03-07,"Independent by age, Reference: Week and day of week, Report: Day of week",14.9,8.41,2.64,3.9,0.0341,0.0357,29.7,natural
2022-03-08,"Reference: Fixed, Report: Fixed",20.5,9.79,9.56,1.18,-0.0487,-0.16,45.3,natural
2022-03-08,"Reference: Fixed, Report: Day of week",26.2,7.2,5.26,13.7,-0.263,0.372,47.2,natural
2022-03-08,"Reference: Age, Report: Day of week",29.8,6.8,17.6,5.31,-0.24,-0.0125,50.9,natural
2022-03-08,"Reference: Age and week, Report: Day of week",32.6,6.77,21.8,4.06,-0.235,-0.0473,53.5,natural
2022-03-08,"Reference: Age and week by age, Report: Day of week",46.6,7.37,36.6,2.7,-0.273,-0.179,68.7,natural
2022-03-08,"Independent by age, Reference: Week, Report: Day of week",23.3,7.74,10.9,4.75,-0.104,-0.126,45,natural
2022-03-08,"Independent by age, Reference: Week and day of week, Report: Day of week",18.8,7.41,7.79,3.59,-0.0552,-0.0964,37.8,natural
2022-03-09,"Reference: Fixed, Report: Fixed",20.1,13.2,1.39,5.52,-0.0649,0.319,33,natural
2022-03-09,"Reference: Fixed, Report: Day of week",21.8,6.81,5.07,9.94,-0.245,0.401,41.1,natural
2022-03-09,"Reference: Age, Report: Day of week",23.7,6.59,11.5,5.64,-0.244,0.144,42.8,natural
2022-03-09,"Reference: Age and week, Report: Day of week",25.1,6.47,13.4,5.26,-0.255,0.112,45.9,natural
2022-03-09,"Reference: Age and week by age, Report: Day of week",30.4,8.22,20.5,1.63,-0.166,-0.162,55.4,natural
2022-03-09,"Independent by age, Reference: Week, Report: Day of week",19.7,7.23,9.79,2.69,-0.0974,-0.12,38.9,natural
2022-03-09,"Independent by age, Reference: Week and day of week, Report: Day of week",13,7.64,3.55,1.84,-0.0276,-0.0804,23.1,natural
2022-03-10,"Reference: Fixed, Report: Fixed",20.5,14.2,0.435,5.82,-0.0698,0.438,30,natural
2022-03-10,"Reference: Fixed, Report: Day of week",15.5,7.06,3.09,5.36,-0.151,0.404,29.9,natural
2022-03-10,"Reference: Age, Report: Day of week",18.5,6.71,10.2,1.57,-0.143,-0.106,37.4,natural
2022-03-10,"Reference: Age and week, Report: Day of week",18,6.79,9.67,1.57,-0.143,-0.0982,36.5,natural
2022-03-10,"Reference: Age and week by age, Report: Day of week",35.3,7.62,27.1,0.545,-0.304,-0.42,65.6,natural
2022-03-10,"Independent by age, Reference: Week, Report: Day of week",17.4,7.37,9.35,0.656,-0.0682,-0.279,36.7,natural
2022-03-10,"Independent by age, Reference: Week and day of week, Report: Day of week",14.5,7.81,6.06,0.602,-0.0714,-0.294,30,natural
2022-03-11,"Reference: Fixed, Report: Fixed",22.9,15.2,0.0779,7.62,-0.12,0.65,40.3,natural
2022-03-11,"Reference: Fixed, Report: Day of week",13.3,7.1,1.42,4.78,-0.128,0.384,23.8,natural
2022-03-11,"Reference: Age, Report: Day of week",13,7.16,3.72,2.08,-0.0747,0.0911,26.7,natural
2022-03-11,"Reference: Age and week, Report: Day of week",12.7,7.18,3.31,2.2,-0.0714,0.118,25.8,natural
2022-03-11,"Reference: Age and week by age, Report: Day of week",56,6.91,48.5,0.623,-0.385,-0.537,87.5,natural
2022-03-11,"Independent by age, Reference: Week, Report: Day of week",13.4,7.5,5.28,0.597,-0.00974,-0.227,30.2,natural
2022-03-11,"Independent by age, Reference: Week and day of week, Report: Day of week",13.9,7.61,5.74,0.557,-0.0373,-0.258,29.9,natural
2022-03-12,"Reference: Fixed, Report: Fixed",21.6,15,0.115,6.49,-0.0877,0.65,39,natural
2022-03-12,"Reference: Fixed, Report: Day of week",11.5,6.88,1.32,3.3,-0.0779,0.263,19.1,natural
2022-03-12,"Reference: Age, Report: Day of week",34.3,6.58,27.1,0.64,-0.302,-0.499,62,natural
2022-03-12,"Reference: Age and week, Report: Day of week",33.6,6.74,26.2,0.669,-0.292,-0.488,61.1,natural
2022-03-12,"Reference: Age and week by age, Report: Day of week",59.8,6.4,53,0.381,-0.435,-0.629,86,natural
2022-03-12,"Independent by age, Reference: Week, Report: Day of week",23.1,7.79,15.1,0.271,-0.144,-0.48,45.8,natural
2022-03-12,"Independent by age, Reference: Week and day of week, Report: Day of week",25.8,7.85,17.6,0.347,-0.179,-0.478,50.3,natural
2022-03-13,"Reference: Fixed, Report: Fixed",18.5,10.9,6.39,1.2,-0.00812,-0.0116,37,natural
2022-03-13,"Reference: Fixed, Report: Day of week",16.2,7.71,1.63,6.89,-0.156,0.211,30.3,natural
2022-03-13,"Reference: Age, Report: Day of week",49,6.19,41.2,1.64,-0.455,-0.392,71.9,natural
2022-03-13,"Reference: Age and week, Report: Day of week",51.9,6.12,44.6,1.19,-0.45,-0.461,74.8,natural
2022-03-13,"Reference: Age and week by age, Report: Day of week",44.1,7.81,34.3,2.01,-0.385,-0.403,72.3,natural
2022-03-13,"Independent by age, Reference: Week, Report: Day of week",30.9,8.52,21.7,0.774,-0.224,-0.456,55.1,natural
2022-03-13,"Independent by age, Reference: Week and day of week, Report: Day of week",29.5,7.88,21.3,0.295,-0.232,-0.51,51.4,natural
2022-03-14,"Reference: Fixed, Report: Fixed",58.8,7.6,51,0.273,-0.325,-0.6,94.9,natural
2022-03-14,"Reference: Fixed, Report: Day of week",18.9,7.91,5.92,5.09,-0.185,0.033,40.5,natural
2022-03-14,"Reference: Age, Report: Day of week",47.6,7.22,39.4,1,-0.341,-0.397,70,natural
2022-03-14,"Reference: Age and week, Report: Day of week",51.7,6.96,44,0.724,-0.354,-0.462,74.3,natural
2022-03-14,"Reference: Age and week by age, Report: Day of week",55.9,8.89,46,1.08,-0.333,-0.429,83.4,natural
2022-03-14,"Independent by age, Reference: Week, Report: Day of week",47.6,7.98,39.5,0.157,-0.292,-0.598,71.8,natural
2022-03-14,"Independent by age, Reference: Week and day of week, Report: Day of week",46.4,7.29,39,0.0974,-0.308,-0.663,75.1,natural
2022-03-15,"Reference: Fixed, Report: Fixed",29.6,11.1,17.6,0.867,-0.151,-0.372,63.9,natural
2022-03-15,"Reference: Fixed, Report: Day of week",21.1,7.85,6.95,6.25,-0.227,0.0438,42.8,natural
2022-03-15,"Reference: Age, Report: Day of week",36.3,8.44,21.5,6.28,-0.305,-0.0384,57.1,natural
2022-03-15,"Reference: Age and week, Report: Day of week",37.4,8.25,23.6,5.55,-0.291,-0.0589,58.8,natural
2022-03-15,"Reference: Age and week by age, Report: Day of week",51.6,11.9,24.4,15.4,-0.373,0.0482,84.9,natural
2022-03-15,"Independent by age, Reference: Week, Report: Day of week",32.9,8.37,23.8,0.785,-0.218,-0.429,57.5,natural
2022-03-15,"Independent by age, Reference: Week and day of week, Report: Day of week",30.3,8.17,21.7,0.417,-0.196,-0.463,54.2,natural
2022-03-16,"Reference: Fixed, Report: Fixed",22.3,14,5.3,3.01,-0.0422,-0.0411,44.9,natural
2022-03-16,"Reference: Fixed, Report: Day of week",24.1,7.13,14.4,2.52,-0.203,-0.0384,45.3,natural
2022-03-16,"Reference: Age, Report: Day of week",39.2,7.23,30.7,1.18,-0.226,-0.231,61.6,natural
2022-03-16,"Reference: Age and week, Report: Day of week",41,7.13,32.7,1.18,-0.232,-0.27,63.8,natural
2022-03-16,"Reference: Age and week by age, Report: Day of week",39.6,8.13,30.5,1,-0.214,-0.262,64.1,natural
2022-03-16,"Independent by age, Reference: Week, Report: Day of week",39.2,7.43,31.6,0.162,-0.224,-0.599,65.7,natural
2022-03-16,"Independent by age, Reference: Week and day of week, Report: Day of week",33.2,7.89,25.1,0.131,-0.216,-0.584,60.4,natural
2022-03-17,"Reference: Fixed, Report: Fixed",21.6,15.1,3.19,3.26,-0.0146,0.0929,35,natural
2022-03-17,"Reference: Fixed, Report: Day of week",20.7,7.34,11.6,1.75,-0.179,-0.149,42.2,natural
2022-03-17,"Reference: Age, Report: Day of week",34.2,7.28,26.3,0.643,-0.226,-0.336,60.2,natural
2022-03-17,"Reference: Age and week, Report: Day of week",36.4,7.29,28.5,0.616,-0.247,-0.355,63.1,natural
2022-03-17,"Reference: Age and week by age, Report: Day of week",44.8,9.88,34.5,0.507,-0.26,-0.442,78.2,natural
2022-03-17,"Independent by age, Reference: Week, Report: Day of week",34.8,7.54,27,0.242,-0.265,-0.606,65.6,natural
2022-03-17,"Independent by age, Reference: Week and day of week, Report: Day of week",32.2,7.84,24.2,0.188,-0.239,-0.598,60.9,natural
2022-03-18,"Reference: Fixed, Report: Fixed",21,16.1,0.92,3.99,-0.039,0.35,24.9,natural
2022-03-18,"Reference: Fixed, Report: Day of week",18.5,7.03,9.86,1.62,-0.187,-0.0607,40.8,natural
2022-03-18,"Reference: Age, Report: Day of week",26.1,7.52,17.8,0.717,-0.218,-0.301,54.6,natural
2022-03-18,"Reference: Age and week, Report: Day of week",27.3,7.71,18.7,0.807,-0.231,-0.296,56.1,natural
2022-03-18,"Reference: Age and week by age, Report: Day of week",40.4,10,29.6,0.69,-0.253,-0.395,74.8,natural
2022-03-18,"Independent by age, Reference: Week, Report: Day of week",29.2,7.43,21.4,0.373,-0.214,-0.56,60.1,natural
2022-03-18,"Independent by age, Reference: Week and day of week, Report: Day of week",29,7.56,21.1,0.295,-0.221,-0.536,58.6,natural
2022-03-19,"Reference: Fixed, Report: Fixed",19.7,15.6,0.63,3.46,-0.0179,0.414,22.9,natural
2022-03-19,"Reference: Fixed, Report: Day of week",18.5,6.75,10.6,1.2,-0.224,-0.145,39.2,natural
2022-03-19,"Reference: Age, Report: Day of week",36.2,7.5,28.4,0.357,-0.274,-0.385,65.7,natural
2022-03-19,"Reference: Age and week, Report: Day of week",37.4,7.51,29.5,0.368,-0.271,-0.383,65.8,natural
2022-03-19,"Reference: Age and week by age, Report: Day of week",51.2,8.85,41.9,0.411,-0.325,-0.486,82.2,natural
2022-03-19,"Independent by age, Reference: Week, Report: Day of week",37.6,7.57,29.9,0.099,-0.26,-0.577,63.8,natural
2022-03-19,"Independent by age, Reference: Week and day of week, Report: Day of week",35.5,7.72,27.6,0.143,-0.244,-0.559,62.6,natural
2022-03-20,"Reference: Fixed, Report: Fixed",31.2,10.9,19.6,0.781,-0.128,-0.264,63.1,natural
2022-03-20,"Reference: Fixed, Report: Day of week",27.4,7,18,2.38,-0.287,-0.153,50.7,natural
2022-03-20,"Reference: Age, Report: Day of week",74.8,5.92,68.2,0.664,-0.38,-0.525,96,natural
2022-03-20,"Reference: Age and week, Report: Day of week",72.3,6.07,65.5,0.718,-0.369,-0.507,94.3,natural
2022-03-20,"Reference: Age and week by age, Report: Day of week",66.7,8.3,56.9,1.44,-0.334,-0.49,97.4,natural
2022-03-20,"Independent by age, Reference: Week, Report: Day of week",49.5,7.84,41.2,0.46,-0.305,-0.557,74.9,natural
2022-03-20,"Independent by age, Reference: Week and day of week, Report: Day of week",45.3,7.52,37.6,0.154,-0.294,-0.57,70.8,natural
2022-03-21,"Reference: Fixed, Report: Fixed",73.7,7.6,65.9,0.193,-0.344,-0.605,108,natural
2022-03-21,"Reference: Fixed, Report: Day of week",37.8,8.09,17.7,12,-0.338,-0.0348,67.1,natural
2022-03-21,"Reference: Age, Report: Day of week",43.6,8.87,21.7,13,-0.351,-0.0884,76,natural
2022-03-21,"Reference: Age and week, Report: Day of week",42.3,8.76,22,11.5,-0.333,-0.0866,73.9,natural
2022-03-21,"Reference: Age and week by age, Report: Day of week",44.5,10.2,23.4,10.9,-0.297,-0.121,80.4,natural
2022-03-21,"Independent by age, Reference: Week, Report: Day of week",44.2,8.8,28.7,6.66,-0.31,-0.426,75.2,natural
2022-03-21,"Independent by age, Reference: Week and day of week, Report: Day of week",33.4,8.32,22.3,2.82,-0.268,-0.427,62,natural
2022-03-22,"Reference: Fixed, Report: Fixed",55.1,9.82,44.7,0.562,-0.304,-0.514,95.2,natural
2022-03-22,"Reference: Fixed, Report: Day of week",35.9,7.14,25,3.75,-0.33,-0.24,62.6,natural
2022-03-22,"Reference: Age, Report: Day of week",41.4,7.69,30.2,3.51,-0.326,-0.272,69.5,natural
2022-03-22,"Reference: Age and week, Report: Day of week",44.2,7.45,34,2.76,-0.325,-0.295,71.9,natural
2022-03-22,"Reference: Age and week by age, Report: Day of week",62.9,8.79,50.8,3.28,-0.305,-0.279,91.2,natural
2022-03-22,"Independent by age, Reference: Week, Report: Day of week",45.9,7.57,37.6,0.675,-0.336,-0.58,74.7,natural
2022-03-22,"Independent by age, Reference: Week and day of week, Report: Day of week",40.4,7.54,32.6,0.286,-0.331,-0.582,68.6,natural
2022-03-23,"Reference: Fixed, Report: Fixed",29,13,14.5,1.44,-0.106,-0.254,62.1,natural
2022-03-23,"Reference: Fixed, Report: Day of week",36.8,6.62,29.4,0.823,-0.245,-0.293,62.2,natural
2022-03-23,"Reference: Age, Report: Day of week",41.5,6.99,33.6,0.846,-0.235,-0.314,67.7,natural
2022-03-23,"Reference: Age and week, Report: Day of week",45,6.82,37.5,0.675,-0.24,-0.374,70.9,natural
2022-03-23,"Reference: Age and week by age, Report: Day of week",48.4,9.21,37.9,1.27,-0.193,-0.278,77.6,natural
2022-03-23,"Independent by age, Reference: Week, Report: Day of week",44.3,6.91,37.3,0.135,-0.3,-0.651,72,natural
2022-03-23,"Independent by age, Reference: Week and day of week, Report: Day of week",34,7.33,26.6,0.0958,-0.266,-0.683,62.2,natural
2022-03-24,"Reference: Fixed, Report: Fixed",23.1,14.3,7.79,0.973,0,-0.128,38.9,natural
2022-03-24,"Reference: Fixed, Report: Day of week",25.6,7,18.2,0.448,-0.177,-0.347,48.6,natural
2022-03-24,"Reference: Age, Report: Day of week",32.7,7.07,25.4,0.321,-0.216,-0.467,59.1,natural
2022-03-24,"Reference: Age and week, Report: Day of week",32.5,7.15,25.1,0.301,-0.206,-0.447,58.8,natural
2022-03-24,"Reference: Age and week by age, Report: Day of week",44.9,10,34.5,0.358,-0.282,-0.493,76.3,natural
2022-03-24,"Independent by age, Reference: Week, Report: Day of week",30,7.36,22.6,0.0503,-0.205,-0.662,57.7,natural
2022-03-24,"Independent by age, Reference: Week and day of week, Report: Day of week",26.8,7.8,18.9,0.112,-0.182,-0.621,49.4,natural
2022-03-25,"Reference: Fixed, Report: Fixed",19.2,14.9,3.01,1.21,0.0714,0.075,26.3,natural
2022-03-25,"Reference: Fixed, Report: Day of week",24.4,6.59,17.6,0.253,-0.177,-0.418,46.3,natural
2022-03-25,"Reference: Age, Report: Day of week",33.2,6.5,26.6,0.128,-0.255,-0.543,59.2,natural
2022-03-25,"Reference: Age and week, Report: Day of week",31,6.69,24.1,0.167,-0.245,-0.513,56.3,natural
2022-03-25,"Reference: Age and week by age, Report: Day of week",67.1,7.75,59.2,0.179,-0.357,-0.625,103,natural
2022-03-25,"Independent by age, Reference: Week, Report: Day of week",28.3,6.88,21.4,0.00325,-0.235,-0.735,53.2,natural
2022-03-25,"Independent by age, Reference: Week and day of week, Report: Day of week",25.3,7.15,18.1,0.0357,-0.219,-0.681,45.6,natural
