reference_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2022-01-29,"Independent by age, Reference: Week and day of week, Report: Day of week",31,7,23.9,0.03,-0.328,-0.84,56.7,natural
2022-01-30,"Reference: Fixed, Report: Fixed",19.1,6.55,12.4,0.148,-0.11,-0.496,37.6,natural
2022-01-30,"Reference: Fixed, Report: Day of week",16.4,5.83,7.1,3.45,-0.232,-0.231,31.5,natural
2022-01-30,"Reference: Age, Report: Day of week",15,6.21,5.01,3.79,-0.141,-0.111,29.5,natural
2022-01-30,"Reference: Age and week, Report: Day of week",15.1,6.31,4.52,4.24,-0.123,-0.0768,29.8,natural
2022-01-30,"Reference: Age and week by age, Report: Day of week",19.3,7.49,5.99,5.77,-0.149,-0.178,36.3,natural
2022-01-30,"Independent by age, Reference: Week, Report: Day of week",12.7,6.74,4.18,1.82,-0.0308,-0.37,26.1,natural
2022-01-30,"Independent by age, Reference: Week and day of week, Report: Day of week",17.1,5.74,10.9,0.423,-0.164,-0.535,29.8,natural
2022-01-31,"Reference: Fixed, Report: Fixed",11.3,6.03,2.36,2.96,-0.112,0.178,21.8,natural
2022-01-31,"Reference: Fixed, Report: Day of week",14.4,4.9,2.27,7.2,-0.255,0.0938,26.1,natural
2022-01-31,"Reference: Age, Report: Day of week",13.3,5.08,1.51,6.7,-0.206,0.146,23.9,natural
2022-01-31,"Reference: Age and week, Report: Day of week",13.7,5.21,1.59,6.91,-0.203,0.148,25.4,natural
2022-01-31,"Reference: Age and week by age, Report: Day of week",14.4,5.39,3.14,5.87,-0.237,-0.00536,27.6,natural
2022-01-31,"Independent by age, Reference: Week, Report: Day of week",11.6,5.4,1.3,4.94,-0.0893,0.152,22.3,natural
2022-01-31,"Independent by age, Reference: Week and day of week, Report: Day of week",9.59,4.29,3.66,1.64,-0.175,-0.129,17.8,natural
2022-02-01,"Reference: Fixed, Report: Fixed",21.7,9.13,12.3,0.213,-0.0617,-0.418,37.8,natural
2022-02-01,"Reference: Fixed, Report: Day of week",26.9,5.31,21.5,0.0812,-0.289,-0.648,48.7,natural
2022-02-01,"Reference: Age, Report: Day of week",27.1,5.6,21.4,0.0698,-0.284,-0.69,50.4,natural
2022-02-01,"Reference: Age and week, Report: Day of week",29.3,5.63,23.6,0.0568,-0.313,-0.703,52.9,natural
2022-02-01,"Reference: Age and week by age, Report: Day of week",48,5.81,42.2,0.0162,-0.383,-0.814,74.4,natural
2022-02-01,"Independent by age, Reference: Week, Report: Day of week",22.3,6.19,16.1,0.00974,-0.18,-0.714,44.5,natural
2022-02-01,"Independent by age, Reference: Week and day of week, Report: Day of week",18.9,6.18,12.7,0.0146,-0.133,-0.695,38.5,natural
2022-02-02,"Reference: Fixed, Report: Fixed",40.4,11.3,29.1,0.0544,-0.231,-0.713,69.3,natural
2022-02-02,"Reference: Fixed, Report: Day of week",60.1,5.99,54.2,0.00162,-0.529,-0.906,89.1,natural
2022-02-02,"Reference: Age, Report: Day of week",61.9,6.38,55.5,0,-0.539,-0.928,92.9,natural
2022-02-02,"Reference: Age and week, Report: Day of week",64.3,6.38,57.9,0,-0.544,-0.938,95.5,natural
2022-02-02,"Reference: Age and week by age, Report: Day of week",65.6,8.05,57.5,0,-0.51,-0.934,104,natural
2022-02-02,"Independent by age, Reference: Week, Report: Day of week",49.1,7.02,42.1,0,-0.461,-0.912,82.4,natural
2022-02-02,"Independent by age, Reference: Week and day of week, Report: Day of week",26,8.24,17.8,0,-0.26,-0.809,53.8,natural
2022-02-03,"Reference: Fixed, Report: Fixed",58.3,11.9,46.2,0.14,-0.268,-0.627,87.3,natural
2022-02-03,"Reference: Fixed, Report: Day of week",73.3,6.37,66.9,0.0162,-0.442,-0.829,104,natural
2022-02-03,"Reference: Age, Report: Day of week",74.2,6.76,67.4,0.00974,-0.44,-0.84,107,natural
2022-02-03,"Reference: Age and week, Report: Day of week",70.9,6.88,64,0.0146,-0.414,-0.829,105,natural
2022-02-03,"Reference: Age and week by age, Report: Day of week",63.6,9.29,54.3,0.0114,-0.334,-0.785,105,natural
2022-02-03,"Independent by age, Reference: Week, Report: Day of week",60.8,7.31,53.5,0,-0.445,-0.903,95.7,natural
2022-02-03,"Independent by age, Reference: Week and day of week, Report: Day of week",40.2,8.35,31.9,0.00325,-0.295,-0.81,70.3,natural
2022-02-04,"Reference: Fixed, Report: Fixed",51,12.1,38.7,0.224,-0.25,-0.629,76.8,natural
2022-02-04,"Reference: Fixed, Report: Day of week",46.2,7,39.1,0.102,-0.344,-0.728,77,natural
2022-02-04,"Reference: Age, Report: Day of week",40.7,7.71,32.9,0.0698,-0.26,-0.653,73.9,natural
2022-02-04,"Reference: Age and week, Report: Day of week",33.8,8.13,25.5,0.117,-0.213,-0.566,66.2,natural
2022-02-04,"Reference: Age and week by age, Report: Day of week",33.6,10.2,23.4,0.0812,-0.159,-0.566,68.8,natural
2022-02-04,"Independent by age, Reference: Week, Report: Day of week",33.2,8.11,25.1,0,-0.239,-0.795,63,natural
2022-02-04,"Independent by age, Reference: Week and day of week, Report: Day of week",20.4,8.93,11.4,0.0276,-0.0974,-0.682,41,natural
2022-02-05,"Reference: Fixed, Report: Fixed",60.2,10.6,49.5,0.175,-0.302,-0.654,91.2,natural
2022-02-05,"Reference: Fixed, Report: Day of week",46.3,6.92,39,0.442,-0.419,-0.617,76.6,natural
2022-02-05,"Reference: Age, Report: Day of week",35.1,7.81,26.7,0.581,-0.315,-0.493,67.2,natural
2022-02-05,"Reference: Age and week, Report: Day of week",28.8,8.38,19.6,0.765,-0.242,-0.418,58.5,natural
2022-02-05,"Reference: Age and week by age, Report: Day of week",28.8,10.1,18,0.653,-0.175,-0.398,59.2,natural
2022-02-05,"Independent by age, Reference: Week, Report: Day of week",29.3,9.24,20,0.0325,-0.17,-0.661,60.3,natural
2022-02-05,"Independent by age, Reference: Week and day of week, Report: Day of week",29.7,9.22,20.5,0.0114,-0.196,-0.702,59.4,natural
2022-02-06,"Reference: Fixed, Report: Fixed",20.6,7.84,12,0.85,-0.0731,-0.146,36.5,natural
2022-02-06,"Reference: Fixed, Report: Day of week",16.1,6.18,5.36,4.52,-0.237,0.0589,30.9,natural
2022-02-06,"Reference: Age, Report: Day of week",14.2,6.99,2.13,5.08,-0.159,0.27,27.8,natural
2022-02-06,"Reference: Age and week, Report: Day of week",15.5,7.3,2.17,6,-0.166,0.315,29.8,natural
2022-02-06,"Reference: Age and week by age, Report: Day of week",16.5,8.8,1.17,6.52,-0.11,0.308,31.4,natural
2022-02-06,"Independent by age, Reference: Week, Report: Day of week",11.5,7.86,1.38,2.24,0.0633,0.118,21.6,natural
2022-02-06,"Independent by age, Reference: Week and day of week, Report: Day of week",12.1,6.69,4.61,0.776,0.00974,-0.166,22.9,natural
2022-02-07,"Reference: Fixed, Report: Fixed",12.8,7.05,4.59,1.14,0.0292,0.0893,23.4,natural
2022-02-07,"Reference: Fixed, Report: Day of week",13,4.82,6.5,1.68,-0.0844,-0.0643,22.2,natural
2022-02-07,"Reference: Age, Report: Day of week",11.2,5.52,3.42,2.3,-0.0503,0.0795,21.9,natural
2022-02-07,"Reference: Age and week, Report: Day of week",11.4,5.45,4.11,1.85,-0.0633,-0.00536,21.4,natural
2022-02-07,"Reference: Age and week by age, Report: Day of week",15.4,7.2,4.29,3.94,-0.0698,0.0438,30.5,natural
2022-02-07,"Independent by age, Reference: Week, Report: Day of week",10.7,5.84,3.63,1.22,0.0455,-0.137,18.6,natural
2022-02-07,"Independent by age, Reference: Week and day of week, Report: Day of week",12.8,4.39,8.24,0.205,-0.0503,-0.512,24.2,natural
2022-02-08,"Reference: Fixed, Report: Fixed",28.4,10.4,17.6,0.268,-0.107,-0.442,48.9,natural
2022-02-08,"Reference: Fixed, Report: Day of week",34.4,5.9,28.4,0.131,-0.37,-0.683,59.6,natural
2022-02-08,"Reference: Age, Report: Day of week",30.5,6.98,23.2,0.248,-0.282,-0.611,53.4,natural
2022-02-08,"Reference: Age and week, Report: Day of week",33.6,6.98,26.5,0.2,-0.286,-0.636,56.9,natural
2022-02-08,"Reference: Age and week by age, Report: Day of week",56.9,8.56,48,0.412,-0.42,-0.773,87.5,natural
2022-02-08,"Independent by age, Reference: Week, Report: Day of week",25.7,7.66,17.9,0.147,-0.203,-0.615,47.8,natural
2022-02-08,"Independent by age, Reference: Week and day of week, Report: Day of week",23.9,7.51,16.1,0.288,-0.206,-0.621,44.2,natural
2022-02-09,"Reference: Fixed, Report: Fixed",49.2,13.2,35.8,0.154,-0.182,-0.561,80.7,natural
2022-02-09,"Reference: Fixed, Report: Day of week",67.2,6.88,60.3,0.0536,-0.42,-0.765,99.5,natural
2022-02-09,"Reference: Age, Report: Day of week",63.3,7.92,55.2,0.114,-0.364,-0.763,97.5,natural
2022-02-09,"Reference: Age and week, Report: Day of week",60.7,8.3,52.3,0.117,-0.339,-0.745,94.7,natural
2022-02-09,"Reference: Age and week by age, Report: Day of week",99.9,9.07,90.8,0.0617,-0.477,-0.879,140,natural
2022-02-09,"Independent by age, Reference: Week, Report: Day of week",48.4,8.77,39.6,0.0958,-0.364,-0.812,82.8,natural
2022-02-09,"Independent by age, Reference: Week and day of week, Report: Day of week",32,10.5,21.2,0.323,-0.2,-0.629,51,natural
2022-02-10,"Reference: Fixed, Report: Fixed",41.7,13.1,28,0.653,-0.19,-0.539,61.8,natural
2022-02-10,"Reference: Fixed, Report: Day of week",42.5,6.91,35.6,0.0568,-0.291,-0.737,69.7,natural
2022-02-10,"Reference: Age, Report: Day of week",43.2,7.71,35.4,0.0942,-0.286,-0.692,71.9,natural
2022-02-10,"Reference: Age and week, Report: Day of week",39.6,8.06,31.4,0.191,-0.24,-0.665,66,natural
2022-02-10,"Reference: Age and week by age, Report: Day of week",69.7,9.11,60.6,0.00162,-0.372,-0.831,103,natural
2022-02-10,"Independent by age, Reference: Week, Report: Day of week",29.4,8.59,20.7,0.136,-0.282,-0.745,54.8,natural
2022-02-10,"Independent by age, Reference: Week and day of week, Report: Day of week",17.9,9.8,6.88,1.19,-0.0974,-0.489,36.3,natural
2022-02-11,"Reference: Fixed, Report: Fixed",44.9,12.4,31.1,1.35,-0.196,-0.365,71.8,natural
2022-02-11,"Reference: Fixed, Report: Day of week",36.1,7.14,28.3,0.632,-0.245,-0.417,57.6,natural
2022-02-11,"Reference: Age, Report: Day of week",33.9,7.93,25.3,0.718,-0.24,-0.377,58,natural
2022-02-11,"Reference: Age and week, Report: Day of week",31.6,8.22,22.2,1.09,-0.216,-0.284,54.8,natural
2022-02-11,"Reference: Age and week by age, Report: Day of week",43.7,9.32,34.2,0.211,-0.25,-0.504,76.1,natural
2022-02-11,"Independent by age, Reference: Week, Report: Day of week",22.2,8.56,13.3,0.373,-0.0747,-0.454,40.2,natural
2022-02-11,"Independent by age, Reference: Week and day of week, Report: Day of week",16.5,9.14,6.16,1.21,-0.00325,-0.324,34.8,natural
2022-02-12,"Reference: Fixed, Report: Fixed",48.8,10.8,37.2,0.834,-0.196,-0.453,77.8,natural
2022-02-12,"Reference: Fixed, Report: Day of week",29.5,7.18,21.3,1.02,-0.237,-0.299,52.9,natural
2022-02-12,"Reference: Age, Report: Day of week",29.2,7.93,19.9,1.42,-0.157,-0.164,53.1,natural
2022-02-12,"Reference: Age and week, Report: Day of week",29.8,8.07,20,1.69,-0.161,-0.139,52.9,natural
2022-02-12,"Reference: Age and week by age, Report: Day of week",31.2,9.05,21.3,0.915,-0.114,-0.217,59.6,natural
2022-02-12,"Independent by age, Reference: Week, Report: Day of week",20.2,9.96,9.51,0.717,0.00974,-0.33,36.6,natural
2022-02-12,"Independent by age, Reference: Week and day of week, Report: Day of week",19.6,10.1,9.05,0.48,0.00487,-0.363,34.6,natural
2022-02-13,"Reference: Fixed, Report: Fixed",16.2,7.99,7.89,0.353,0.107,-0.188,25.4,natural
2022-02-13,"Reference: Fixed, Report: Day of week",10.9,6.03,1.78,3.13,-0.0276,-0.0848,20.4,natural
2022-02-13,"Reference: Age, Report: Day of week",11.5,6.47,2.1,2.93,-0.0406,0.153,20.7,natural
2022-02-13,"Reference: Age and week, Report: Day of week",12.6,6.43,3.09,3.04,-0.0877,0.112,22.7,natural
2022-02-13,"Reference: Age and week by age, Report: Day of week",12.2,7.96,1.2,3.03,0.013,0.286,22.2,natural
2022-02-13,"Independent by age, Reference: Week, Report: Day of week",10.4,7.79,0.396,2.18,0.0974,0.0214,16.6,natural
2022-02-13,"Independent by age, Reference: Week and day of week, Report: Day of week",8.72,6.53,1.67,0.525,0.0276,-0.289,15.5,natural
2022-02-14,"Reference: Fixed, Report: Fixed",14,7.27,2.23,4.54,-0.102,0.513,29.7,natural
2022-02-14,"Reference: Fixed, Report: Day of week",10,5.01,0.43,4.61,-0.0552,0.355,19.6,natural
2022-02-14,"Reference: Age, Report: Day of week",11.7,5.36,1.52,4.8,-0.143,0.332,24.2,natural
2022-02-14,"Reference: Age and week, Report: Day of week",12.2,5.33,2.17,4.66,-0.17,0.277,24.4,natural
2022-02-14,"Reference: Age and week by age, Report: Day of week",13.9,6.93,0.891,6.11,-0.109,0.456,28.7,natural
2022-02-14,"Independent by age, Reference: Week, Report: Day of week",9.74,6.19,0.161,3.39,0.00325,0.413,21.1,natural
2022-02-14,"Independent by age, Reference: Week and day of week, Report: Day of week",6.52,4.73,0.792,0.995,0.0731,0.157,12,natural
2022-02-15,"Reference: Fixed, Report: Fixed",22.1,10.5,10.5,0.994,-0.0438,-0.147,39.4,natural
2022-02-15,"Reference: Fixed, Report: Day of week",21.4,6.03,14.9,0.431,-0.182,-0.332,39.8,natural
2022-02-15,"Reference: Age, Report: Day of week",29.8,6.6,22.9,0.371,-0.222,-0.513,51,natural
2022-02-15,"Reference: Age and week, Report: Day of week",30.9,6.64,23.8,0.455,-0.247,-0.509,52.2,natural
2022-02-15,"Reference: Age and week by age, Report: Day of week",51.5,7.31,43.9,0.347,-0.338,-0.651,75,natural
2022-02-15,"Independent by age, Reference: Week, Report: Day of week",15.7,8.05,6.9,0.763,-0.00974,-0.355,32.2,natural
2022-02-15,"Independent by age, Reference: Week and day of week, Report: Day of week",15.9,7.83,7.21,0.873,-0.0455,-0.409,32.6,natural
2022-02-16,"Reference: Fixed, Report: Fixed",31.4,13.1,18.1,0.261,-0.0942,-0.488,53.1,natural
2022-02-16,"Reference: Fixed, Report: Day of week",35.4,7.04,28.3,0.0576,-0.266,-0.645,65.8,natural
2022-02-16,"Reference: Age, Report: Day of week",55.9,7.41,48.4,0.013,-0.356,-0.789,89.6,natural
2022-02-16,"Reference: Age and week, Report: Day of week",53.8,7.53,46.2,0.0146,-0.331,-0.75,87,natural
2022-02-16,"Reference: Age and week by age, Report: Day of week",88.9,7.69,81.2,0.00487,-0.445,-0.879,124,natural
2022-02-16,"Independent by age, Reference: Week, Report: Day of week",21.8,9.09,12.7,0.0211,-0.13,-0.662,47.2,natural
2022-02-16,"Independent by age, Reference: Week and day of week, Report: Day of week",15.5,10.6,4.67,0.25,0.00649,-0.37,23.5,natural
2022-02-17,"Reference: Fixed, Report: Fixed",34.7,13.5,20.5,0.756,-0.0942,-0.396,58,natural
2022-02-17,"Reference: Fixed, Report: Day of week",33,7.23,25.6,0.213,-0.201,-0.52,61.9,natural
2022-02-17,"Reference: Age, Report: Day of week",56.3,7.32,48.9,0.0536,-0.318,-0.707,89,natural
2022-02-17,"Reference: Age and week, Report: Day of week",55.3,7.25,48,0.0536,-0.331,-0.711,87.5,natural
2022-02-17,"Reference: Age and week by age, Report: Day of week",77.2,8.54,68.6,0.0179,-0.404,-0.792,112,natural
2022-02-17,"Independent by age, Reference: Week, Report: Day of week",24,8.77,14.9,0.256,-0.136,-0.621,47.7,natural
2022-02-17,"Independent by age, Reference: Week and day of week, Report: Day of week",18,9.51,7.5,0.944,0.0146,-0.37,36.6,natural
2022-02-18,"Reference: Fixed, Report: Fixed",32.3,13.3,17,2.03,-0.104,-0.202,57.1,natural
2022-02-18,"Reference: Fixed, Report: Day of week",17.7,7.83,7.36,2.46,-0.141,-0.145,33.7,natural
2022-02-18,"Reference: Age, Report: Day of week",29.4,8,20.1,1.28,-0.179,-0.321,53.3,natural
2022-02-18,"Reference: Age and week, Report: Day of week",30,7.91,20.8,1.3,-0.185,-0.322,54.1,natural
2022-02-18,"Reference: Age and week by age, Report: Day of week",39.8,9.4,29.8,0.56,-0.221,-0.496,72,natural
2022-02-18,"Independent by age, Reference: Week, Report: Day of week",15.9,9.3,4.47,2.16,-0.0146,-0.168,27.4,natural
2022-02-18,"Independent by age, Reference: Week and day of week, Report: Day of week",16.3,9.46,3.23,3.63,-0.00487,-0.0777,28.9,natural
2022-02-19,"Reference: Fixed, Report: Fixed",33.4,11.7,20.6,1.16,-0.106,-0.371,61.1,natural
2022-02-19,"Reference: Fixed, Report: Day of week",12.1,7.87,2.95,1.31,0,-0.104,19,natural
2022-02-19,"Reference: Age, Report: Day of week",21.8,8.01,12.8,0.964,-0.135,-0.267,38,natural
2022-02-19,"Reference: Age and week, Report: Day of week",21.9,8.01,12.9,1,-0.133,-0.25,37.7,natural
2022-02-19,"Reference: Age and week by age, Report: Day of week",32.2,9.52,22,0.726,-0.14,-0.322,46.8,natural
2022-02-19,"Independent by age, Reference: Week, Report: Day of week",16.6,11.2,3.22,2.15,0.0227,-0.0518,28.9,natural
2022-02-19,"Independent by age, Reference: Week and day of week, Report: Day of week",17.4,11.4,3.18,2.87,0.00974,-0.0946,33.5,natural
2022-02-20,"Reference: Fixed, Report: Fixed",15.9,8.75,6.51,0.606,0.0536,-0.0571,25.6,natural
2022-02-20,"Reference: Fixed, Report: Day of week",15.8,6.59,2.56,6.64,-0.195,0.255,32.3,natural
2022-02-20,"Reference: Age, Report: Day of week",22.4,6.8,9.89,5.66,-0.247,0.0134,39.8,natural
2022-02-20,"Reference: Age and week, Report: Day of week",22,6.89,9.03,6.07,-0.224,0.0545,39.5,natural
2022-02-20,"Reference: Age and week by age, Report: Day of week",32.6,8.32,16.8,7.48,-0.269,-0.104,53.4,natural
2022-02-20,"Independent by age, Reference: Week, Report: Day of week",20.1,8.77,3.28,8.08,-0.117,0.101,43,natural
2022-02-20,"Independent by age, Reference: Week and day of week, Report: Day of week",14.7,7.26,5.1,2.33,-0.0714,-0.0759,27.6,natural
2022-02-21,"Reference: Fixed, Report: Fixed",17.5,8.1,1.06,8.37,-0.166,0.578,38.1,natural
2022-02-21,"Reference: Fixed, Report: Day of week",17,5.53,0.0195,11.5,-0.201,0.665,32.8,natural
2022-02-21,"Reference: Age, Report: Day of week",20.5,6.01,2.53,12,-0.177,0.196,38.9,natural
2022-02-21,"Reference: Age and week, Report: Day of week",21.9,6.23,2.43,13.2,-0.218,0.343,41.2,natural
2022-02-21,"Reference: Age and week by age, Report: Day of week",23.9,6.9,4.86,12.2,-0.214,-0.0384,44.8,natural
2022-02-21,"Independent by age, Reference: Week, Report: Day of week",20.6,6.98,0.252,13.4,-0.0877,0.414,39,natural
2022-02-21,"Independent by age, Reference: Week and day of week, Report: Day of week",10.5,5.38,0.558,4.57,-0.0325,0.195,21.4,natural
2022-02-22,"Reference: Fixed, Report: Fixed",23.9,11.3,10.1,2.43,-0.179,0.0821,43.4,natural
2022-02-22,"Reference: Fixed, Report: Day of week",22.5,6.32,13.9,2.26,-0.386,-0.0661,41.9,natural
2022-02-22,"Reference: Age, Report: Day of week",40,6.95,31.8,1.18,-0.328,-0.239,61.9,natural
2022-02-22,"Reference: Age and week, Report: Day of week",39.1,6.89,30.9,1.26,-0.33,-0.221,60.6,natural
2022-02-22,"Reference: Age and week by age, Report: Day of week",63.6,6.72,56.6,0.272,-0.347,-0.536,90.7,natural
2022-02-22,"Independent by age, Reference: Week, Report: Day of week",21.2,7.76,13,0.456,-0.114,-0.208,37.5,natural
2022-02-22,"Independent by age, Reference: Week and day of week, Report: Day of week",23.6,7.53,15.7,0.429,-0.12,-0.236,41,natural
2022-02-23,"Reference: Fixed, Report: Fixed",25.1,13.6,9.66,1.84,-0.11,0.0196,39.2,natural
2022-02-23,"Reference: Fixed, Report: Day of week",22.1,6.83,14.1,1.21,-0.299,-0.158,47.1,natural
2022-02-23,"Reference: Age, Report: Day of week",45.7,7.15,38.1,0.497,-0.325,-0.387,76.7,natural
2022-02-23,"Reference: Age and week, Report: Day of week",48,6.93,40.7,0.437,-0.343,-0.423,77.9,natural
2022-02-23,"Reference: Age and week by age, Report: Day of week",69.5,7.26,62,0.25,-0.338,-0.555,103,natural
2022-02-23,"Independent by age, Reference: Week, Report: Day of week",21.6,7.8,13.7,0.104,-0.0617,-0.408,46.7,natural
2022-02-23,"Independent by age, Reference: Week and day of week, Report: Day of week",16.3,9.33,6.49,0.471,0.026,-0.268,30.5,natural
2022-02-24,"Reference: Fixed, Report: Fixed",26.2,13.8,11,1.42,-0.00649,-0.112,42,natural
2022-02-24,"Reference: Fixed, Report: Day of week",15.9,7.19,8.32,0.354,-0.0373,-0.296,33.8,natural
2022-02-24,"Reference: Age, Report: Day of week",35.1,7.12,27.8,0.104,-0.161,-0.502,62.3,natural
2022-02-24,"Reference: Age and week, Report: Day of week",37.3,6.95,30.3,0.0828,-0.188,-0.51,64.2,natural
2022-02-24,"Reference: Age and week by age, Report: Day of week",43.8,8.17,35.5,0.0795,-0.187,-0.493,77.3,natural
2022-02-24,"Independent by age, Reference: Week, Report: Day of week",18.9,7.7,11.1,0.102,-0.0438,-0.568,40.2,natural
2022-02-24,"Independent by age, Reference: Week and day of week, Report: Day of week",13.8,8.49,4.91,0.372,0.0503,-0.33,27.5,natural
2022-02-25,"Reference: Fixed, Report: Fixed",23.7,13.5,6.69,3.51,0.00649,0.18,43.9,natural
